"id","server_signature","server_message","account_message","account_signature","account_address","option_value","vote_id","nonce","created_at","updated_at"
"6310de15-e2bf-4867-a7ea-81c31329a191","5594ac0c132f41e03293626505f887463592e4eb4043bc0060dabf29d4cb8104||144f3e92bc8975feb4ffc4939038df538a44540c65e352ed19d02bc125af4964||27","0x446563656e7472616c616e6420566f746520526563656970743a0a4d6573736167652066726f6d20616464726573733a203078393837323562656139636166313138653365333161306665343830623838376638316634356264372c20776974682068617368206236386662323861323766306466623865383439353431633863643236336437363038643535323636396566316566636435623235363861373032643039623920616e64207369676e617475726520307863356337373464633733333632396130663161336334616265333861376362666365666430353865333362313635333764393833373337333133626363353731363134633562343764333161323464626231306462663432643430653664626665333332373561343662323936353730656231386162396665373333363561643162207761732072656365697665642e0a0a54686520766f746520746f20636173742069733a20496e2051312032303139206f6e20706f6c6c2066376438646536622d653337612d343061652d393566382d6338366235653337303330332e0a0a446174653a20313534303834363832353238390a536572766572206e6f6e63653a20373435","0x506f6c6c2049643a2066376438646536622d653337612d343061652d393566382d6338366235653337303330330a506f6c6c205469746c653a205768656e2073686f756c6420746865206e657874204c414e442061756374696f6e2074616b6520706c6163653f0a506f6c6c204465736372697074696f6e3a20546865726520617265207374696c6c206f76657220392c30303020756e636c61696d6564204c414e442070617263656c732e2041207365636f6e64204c414e442061756374696f6e2073686f756c642062652068656c6420696e206f7264657220746f2070726f76696465206661697220616e6420657175616c206f70706f7274756e69747920666f72206e657720616e642063757272656e7420757365727320746f207075726368617365207468652072656d61696e696e6720756e636c61696d65642070617263656c732e0a4f7074696f6e2049643a2063313736626263622d646564362d346466312d613330302d3366363863303433616466320a4f7074696f6e2056616c75653a20496e20513120323031390a43757272656e742042616c616e63653a203130300a53796d626f6c3a204d414e410a54696d657374616d703a20313534303834363832333336380a20202020","0xc5c774dc733629a0f1a3c4abe38a7cbfcefd058e33b16537d983737313bcc571614c5b47d31a24dbb10dbf42d40e6dbfe33275a46b296570eb18ab9fe73365ad1b","0x98725bea9caf118e3e31a0fe480b887f81f45bd7","In Q1 2019","2aa22ab5-468a-4027-a51c-3975ad956995",745,"2018-10-29 21:00:25.285","2018-10-29 21:00:25.285"
"d989ef2c-453c-4ce4-beca-98edb6ac01a0","0814f7d58a7e90d68cf6217e0e3fde1611876ec6c1f728fff26fe7d9ae1ec8c5||579c883c3bdc11e7ef8142f2cb3d7b9ef1e6f25827c70b964a43be710d1065d1||27","0x446563656e7472616c616e6420566f746520526563656970743a0a4d6573736167652066726f6d20616464726573733a203078643138393064663230613464343530626363353263643133643339393961623938653364386437372c20776974682068617368206138613865643131353739373731363839643065356633656438383634633461303162343066336634656261373962653337363439313266383963313961356620616e64207369676e617475726520307862383461656361366263663138356432393935656139346133656136323030656133636335643639653138333533656335366130633738343563653765343366356239303139323530366661636633666537306665343763313632356132383966396462313932623062663334313738626266623263313064646231636530373162207761732072656365697665642e0a0a54686520766f746520746f20636173742069733a20496e2051312032303139206f6e20706f6c6c2066376438646536622d653337612d343061652d393566382d6338366235653337303330332e0a0a446174653a20313534303834333432393037370a536572766572206e6f6e63653a20373335","0x506f6c6c2049643a2066376438646536622d653337612d343061652d393566382d6338366235653337303330330a506f6c6c205469746c653a205768656e2073686f756c6420746865206e657874204c414e442061756374696f6e2074616b6520706c6163653f0a506f6c6c204465736372697074696f6e3a20546865726520617265207374696c6c206f76657220392c30303020756e636c61696d6564204c414e442070617263656c732e2041207365636f6e64204c414e442061756374696f6e2073686f756c642062652068656c6420696e206f7264657220746f2070726f76696465206661697220616e6420657175616c206f70706f7274756e69747920666f72206e657720616e642063757272656e7420757365727320746f207075726368617365207468652072656d61696e696e6720756e636c61696d65642070617263656c732e0a4f7074696f6e2049643a2063313736626263622d646564362d346466312d613330302d3366363863303433616466320a4f7074696f6e2056616c75653a20496e20513120323031390a43757272656e742042616c616e63653a203130300a53796d626f6c3a204d414e410a54696d657374616d703a20313534303834333432353739380a20202020","0xb84aeca6bcf185d2995ea94a3ea6200ea3cc5d69e18353ec56a0c7845ce7e43f5b90192506facf3fe70fe47c1625a289f9db192b0bf34178bbfb2c10ddb1ce071b","0xd1890df20a4d450bcc52cd13d3999ab98e3d8d77","In Q1 2019","bce700a9-bec8-4376-9ab8-ed359b7c6e36",735,"2018-10-29 20:03:49.074","2018-10-29 20:03:49.074"
"11504ab5-7a1b-4a12-89c1-bf34f9c15706","655a1bff245d8645c33dd413ef318aec4b9e93058af5e313289f4722a105eaee||69a7e2bde4ec90183ba7fcad22a04acae47989d3c531f6d89d14d2734de801a5||27","0x446563656e7472616c616e6420566f746520526563656970743a0a4d6573736167652066726f6d20616464726573733a203078316665653137353339353936623764636565316431616439663332343066396332343234353164662c20776974682068617368203366666639393765626365623965643936656436383932633965623766343631663666386261636636646162373031386433623430396632663065643531633120616e64207369676e617475726520307837633363343164393033343339303337313764396163323734663065363864643331666437623134343531373365343131343432363431383662353839316233326432333339646334303331393662323435663337623235623932663533616364363137393565366163316332313863333633303764366561643839386232303163207761732072656365697665642e0a0a54686520766f746520746f20636173742069733a20492077616e7420746f2052454d4f5645207468652070617573696e672066656174757265206f6e20706f6c6c2061643335646161622d613066382d346632352d386666652d6165333831353135306164312e0a0a446174653a20313534303834333535333231320a536572766572206e6f6e63653a20373336","0x506f6c6c2049643a2061643335646161622d613066382d346632352d386666652d6165333831353135306164310a506f6c6c205469746c653a2053686f756c642074686520506175736528292066756e6374696f6e616c6974792062652072656d6f7665642066726f6d20746865204d414e4120746f6b656e20736d61727420636f6e74726163743f0a506f6c6c204465736372697074696f6e3a205468652063757272656e74204d414e4120636f6e747261637420616c6c6f7773207468652070617573696e67206f6620746865207472616e73666572206f6620746865204d414e4120746f6b656e2e2053696e636520746865207365637572697479206f6620746865204d414e4120636f6e747261637420616e64206f7468657220455243323073206261736564206f6e204f70656e5a657070656c696e2068617665206265656e2061756469746564206d756c7469706c652074696d65732c20746869732070617573696e67206665617475726520636f756c642062652072656d6f7665642e0a4f7074696f6e2049643a2066366364316638372d346664382d346666372d623030302d3761646661626633363733620a4f7074696f6e2056616c75653a20492077616e7420746f2052454d4f5645207468652070617573696e6720666561747572650a43757272656e742042616c616e63653a20383030300a53796d626f6c3a204d414e410a54696d657374616d703a20313534303834333534343835350a20202020","0x7c3c41d90343903717d9ac274f0e68dd31fd7b1445173e41144264186b5891b32d2339dc403196b245f37b25b92f53acd61795e6ac1c218c36307d6ead898b201c","0x1fee17539596b7dcee1d1ad9f3240f9c242451df","I want to REMOVE the pausing feature","c582954c-c165-4406-8e78-bd113d0fe621",736,"2018-10-29 20:05:53.209","2018-10-29 20:05:53.209"
"f68347eb-416d-4efa-a24d-da4da483c33e","48fb7bdac6f308d3c1f3b9ff48402262fb99b75b363514a96906364314acea05||506bb68ba393519db7cef35ceff90b48a467818038ff673c7613d59d1a08e7b0||27","0x446563656e7472616c616e6420566f746520526563656970743a0a4d6573736167652066726f6d20616464726573733a203078313964663265653739303730366262646663613665616238393633633037633462383730373061632c20776974682068617368206630623834383037353034353837333435323162633661373539363266656364393831633063626636646661363264356237613234396338626231303634633220616e64207369676e617475726520307864313363373031613735383065383238333665613230333563373537653666623133333038396265643937393835616261613766383033343262613334626539336132626133366161326164306335303533633335313132316334333433383364313664366163623238376664323136356338633737623865366636653832373162207761732072656365697665642e0a0a54686520766f746520746f20636173742069733a20492077616e7420746f2052454d4f5645207468652070617573696e672066656174757265206f6e20706f6c6c2061643335646161622d613066382d346632352d386666652d6165333831353135306164312e0a0a446174653a20313534303839373335303839330a536572766572206e6f6e63653a20373939","0x506f6c6c2049643a2061643335646161622d613066382d346632352d386666652d6165333831353135306164310a506f6c6c205469746c653a2053686f756c642074686520506175736528292066756e6374696f6e616c6974792062652072656d6f7665642066726f6d20746865204d414e4120746f6b656e20736d61727420636f6e74726163743f0a506f6c6c204465736372697074696f6e3a205468652063757272656e74204d414e4120636f6e747261637420616c6c6f7773207468652070617573696e67206f6620746865207472616e73666572206f6620746865204d414e4120746f6b656e2e2053696e636520746865207365637572697479206f6620746865204d414e4120636f6e747261637420616e64206f7468657220455243323073206261736564206f6e204f70656e5a657070656c696e2068617665206265656e2061756469746564206d756c7469706c652074696d65732c20746869732070617573696e67206665617475726520636f756c642062652072656d6f7665642e0a4f7074696f6e2049643a2066366364316638372d346664382d346666372d623030302d3761646661626633363733620a4f7074696f6e2056616c75653a20492077616e7420746f2052454d4f5645207468652070617573696e6720666561747572650a43757272656e742042616c616e63653a203532322e3430333532350a53796d626f6c3a204d414e410a54696d657374616d703a20313534303839373331353435330a20202020","0xd13c701a7580e82836ea2035c757e6fb133089bed97985abaa7f80342ba34be93a2ba36aa2ad0c5053c351121c434383d16d6acb287fd2165c8c77b8e6f6e8271b","0x19df2ee790706bbdfca6eab8963c07c4b87070ac","I want to REMOVE the pausing feature","2706be90-fd7b-4c0f-9553-e0df21767684",799,"2018-10-30 11:02:30.887","2018-10-30 11:02:30.887"
"a2d62b55-71db-41c6-a831-c1eb21ba40ae","a4c714b23c26ae138e5acd4e18720621ca550854a18dc1d1a2067cf7c9144336||5b6c34d379e0a8f9155a49f7506edb9945a528f18cb8fd0714cccb04f9e855ad||28","0x446563656e7472616c616e6420566f746520526563656970743a0a4d6573736167652066726f6d20616464726573733a203078363236343731313862386231336464343539323332616534366338666562313537613035346431662c20776974682068617368203135376235323831653539323131373262343763653234623331663866386638666632653239623631663734346537663438303638633039326136386138366620616e64207369676e617475726520307864386638366638616361313637373563343833383039663731633463336166366534653566333162343639313034666434316665383364333030313939396332343162623461346336303133363461306666316433333661653636626437666131356162306535623234343561636363396230633062353239346130356131663163207761732072656365697665642e0a0a54686520766f746520746f20636173742069733a205965732c203125206f6e20706f6c6c2039613965613665612d303432642d343235362d386239392d3335313165313733613837332e0a0a446174653a20313534323039363630363735340a536572766572206e6f6e63653a2031303134","0x506f6c6c2049643a2039613965613665612d303432642d343235362d386239392d3335313165313733613837330a506f6c6c205469746c653a2053686f756c6420746865204d61726b6574706c6163652063686172676520612066656520696e204d414e4120746861742067657473206275726e65643f0a506f6c6c204465736372697074696f6e3a205468652063757272656e74204c414e44206d61726b6574706c61636520636f6e747261637420616c6c6f777320666f722074686520696e74726f64756374696f6e206f662061207472616e73616374696f6e206665652c20776869636820776f756c64206265206368617267656420746f207468652073656c6c65722e2054686973206665652069732063757272656e746c792073657420746f207a65726f2e2053686f756c6420746869732076616c756520626520696e637265617365642c20616e642068617665207468652070726f63656564732062652073656e7420746f206120736d61727420636f6e74726163742074686174206275726e7320616c6c20746865204d414e412069742072656365697665733f0a0a54686572652061726520666f7572206f7074696f6e732c2077697468207468652066697273742073686f77696e6720796f75722064657369726520666f72206e6f204d61726b6574706c616365206665657320617420616c6c2e20546865206f74686572207468726565206f7074696f6e732073686f7720796f757220737570706f727420666f7220616464696e67204d61726b6574706c6163652066656573206f6620646966666572656e742070657263656e74616765732e2045616368206665652069732065787072657373656420617320612070657263656e74616765206f6620746865207075726368617365207072696365206f662061204c414e442070617263656c206f72204573746174652e20466f72206578616d706c652c206966207468652066656520697320322e352520616e6420416c696365206c697374732061204c414e442061742031303030204d414e412c20416c6963652077696c6c207265636569766520393735204d414e4120616e64203235204d414e412077696c6c20676574206275726e65642e0a4f7074696f6e2049643a2034383235376262632d353435642d346631662d386262632d3631386235646234386162390a4f7074696f6e2056616c75653a205965732c2031250a43757272656e742042616c616e63653a20343733342e36303936313636373232380a53796d626f6c3a204d414e410a54696d657374616d703a20313534323039363630313134350a20202020","0xd8f86f8aca16775c483809f71c4c3af6e4e5f31b469104fd41fe83d3001999c241bb4a4c601364a0ff1d336ae66bd7fa15ab0e5b2445accc9b0c0b5294a05a1f1c","0x62647118b8b13dd459232ae46c8feb157a054d1f","Yes, 1%","a6ec5df8-3bf8-4897-b5f1-72f3ed1d8e0f",1014,"2018-11-13 08:10:06.751","2018-11-13 08:10:06.751"
"0da83208-d7c3-4608-86a7-ba71c70e3507","1e7b11727eca789771972a5ff93c2a1f040850900067825620dd3f56a5de6235||6f94a336c81036e8c897ff6e96778c619f70c134bf1246d0defb414a6f9b7695||28","0x446563656e7472616c616e6420566f746520526563656970743a0a4d6573736167652066726f6d20616464726573733a203078316665653137353339353936623764636565316431616439663332343066396332343234353164662c20776974682068617368203435353530356132376132653864353239396639376139383938373161356436376566306231303733636531663839363635323064633139326335663632646520616e64207369676e617475726520307838336536396132386565626231313465363161306466626562643338613137363334616433616130343532333839643435393135323239396561333065376132346638393036633937343761613932383863613565626233386435306130643630646334646437363436663161333165626663366130363261636439663866393163207761732072656365697665642e0a0a54686520766f746520746f20636173742069733a20496e2051342032303138206f6e20706f6c6c2066376438646536622d653337612d343061652d393566382d6338366235653337303330332e0a0a446174653a20313534303834333631383338390a536572766572206e6f6e63653a20373337","0x506f6c6c2049643a2066376438646536622d653337612d343061652d393566382d6338366235653337303330330a506f6c6c205469746c653a205768656e2073686f756c6420746865206e657874204c414e442061756374696f6e2074616b6520706c6163653f0a506f6c6c204465736372697074696f6e3a20546865726520617265207374696c6c206f76657220392c30303020756e636c61696d6564204c414e442070617263656c732e2041207365636f6e64204c414e442061756374696f6e2073686f756c642062652068656c6420696e206f7264657220746f2070726f76696465206661697220616e6420657175616c206f70706f7274756e69747920666f72206e657720616e642063757272656e7420757365727320746f207075726368617365207468652072656d61696e696e6720756e636c61696d65642070617263656c732e0a4f7074696f6e2049643a2035303730646235302d643765632d343038302d616261382d3931343433343737393565350a4f7074696f6e2056616c75653a20496e20513420323031380a43757272656e742042616c616e63653a20383030300a53796d626f6c3a204d414e410a54696d657374616d703a20313534303834333631313530390a20202020","0x83e69a28eebb114e61a0dfbebd38a17634ad3aa0452389d459152299ea30e7a24f8906c9747aa9288ca5ebb38d50a0d60dc4dd7646f1a31ebfc6a062acd9f8f91c","0x1fee17539596b7dcee1d1ad9f3240f9c242451df","In Q4 2018","8fd97bc4-3999-4627-ad25-20b51ce6c578",737,"2018-10-29 20:06:58.386","2018-10-29 20:06:58.386"
"67c1a7b6-a255-429a-88b0-c0fa2f7e5773","04da7b47a9f4acd7b62b0ac42948156448ead877e56d93cda8ed0b0c8a2abb28||561b6beb59224f2fe6d0b657ad40d21b1430995a0a09fa174ef8ff1112ea3f72||27","0x446563656e7472616c616e6420566f746520526563656970743a0a4d6573736167652066726f6d20616464726573733a203078386535343462303062326437663230356233316130373237363335663036346564343264353961382c20776974682068617368206330393232353939386635343065323932343930643336346238663066636638623965636334633532396632306163653135303236633831356165306565653320616e64207369676e617475726520307861663962373939656166613338356132353439613934346436386236663833356461323938663662623061376564636364613033653534383166373930343832353535386430633531363563613532393237376362386164353531346164613565303861666332326230646462366438346334653065613332363262613730303163207761732072656365697665642e0a0a54686520766f746520746f20636173742069733a204e6f20286d61696e7461696e203025206665657329206f6e20706f6c6c2039613965613665612d303432642d343235362d386239392d3335313165313733613837332e0a0a446174653a20313534323338373238353338330a536572766572206e6f6e63653a2031303736","0x506f6c6c2049643a2039613965613665612d303432642d343235362d386239392d3335313165313733613837330a506f6c6c205469746c653a2053686f756c6420746865204d61726b6574706c6163652063686172676520612066656520696e204d414e4120746861742067657473206275726e65643f0a506f6c6c204465736372697074696f6e3a205468652063757272656e74204c414e44206d61726b6574706c61636520636f6e747261637420616c6c6f777320666f722074686520696e74726f64756374696f6e206f662061207472616e73616374696f6e206665652c20776869636820776f756c64206265206368617267656420746f207468652073656c6c65722e2054686973206665652069732063757272656e746c792073657420746f207a65726f2e2053686f756c6420746869732076616c756520626520696e637265617365642c20616e642068617665207468652070726f63656564732062652073656e7420746f206120736d61727420636f6e74726163742074686174206275726e7320616c6c20746865204d414e412069742072656365697665733f0a0a54686572652061726520666f7572206f7074696f6e732c2077697468207468652066697273742073686f77696e6720796f75722064657369726520666f72206e6f204d61726b6574706c616365206665657320617420616c6c2e20546865206f74686572207468726565206f7074696f6e732073686f7720796f757220737570706f727420666f7220616464696e67204d61726b6574706c6163652066656573206f6620646966666572656e742070657263656e74616765732e2045616368206665652069732065787072657373656420617320612070657263656e74616765206f6620746865207075726368617365207072696365206f662061204c414e442070617263656c206f72204573746174652e20466f72206578616d706c652c206966207468652066656520697320322e352520616e6420416c696365206c697374732061204c414e442061742031303030204d414e412c20416c6963652077696c6c207265636569766520393735204d414e4120616e64203235204d414e412077696c6c20676574206275726e65642e0a4f7074696f6e2049643a2065623062626538612d333538642d346661662d393139642d6433316332653464336463360a4f7074696f6e2056616c75653a204e6f20286d61696e7461696e2030252066656573290a43757272656e742042616c616e63653a20313338350a53796d626f6c3a204d414e410a54696d657374616d703a20313534323338373238323137310a20202020","0xaf9b799eafa385a2549a944d68b6f835da298f6bb0a7edccda03e5481f7904825558d0c5165ca529277cb8ad5514ada5e08afc22b0ddb6d84c4e0ea3262ba7001c","0x8e544b00b2d7f205b31a0727635f064ed42d59a8","No (maintain 0% fees)","7fce59a5-aa7b-41bb-a691-7dcb30575418",1076,"2018-11-16 16:54:45.379","2018-11-16 16:54:45.379"
"d6786b61-42fe-45cc-8585-8b3019a4429b","9c4f3ea5d7d8d6f8f1a87699299aacbda4f4d810fc491243b3b13965930aaee1||001a254e60158a3b3a14182125b612291dee5653722107a6d01c795a5b9174e6||27","0x446563656e7472616c616e6420566f746520526563656970743a0a4d6573736167652066726f6d20616464726573733a203078323638323237383337356634356664346435643739643461376566623434333536336134326530652c20776974682068617368203330386334613537623032616364363038376134636433366530323430303736643466663062633732376163666461353935306466666437343863323233383320616e64207369676e617475726520307863313762643866386264323732366532653431366431363664393662343364656339643761613161363834323238643665623633373430656132663836326466363534646364353266343466636533656239623933376537613936313061346134333962666561333638356139323236616337363231376664306438346234653163207761732072656365697665642e0a0a54686520766f746520746f20636173742069733a20496e2051342032303138206f6e20706f6c6c2066376438646536622d653337612d343061652d393566382d6338366235653337303330332e0a0a446174653a20313534313836323734313037300a536572766572206e6f6e63653a20393235","0x506f6c6c2049643a2066376438646536622d653337612d343061652d393566382d6338366235653337303330330a506f6c6c205469746c653a205768656e2073686f756c6420746865206e657874204c414e442061756374696f6e2074616b6520706c6163653f0a506f6c6c204465736372697074696f6e3a20546865726520617265207374696c6c206f76657220392c30303020756e636c61696d6564204c414e442070617263656c732e2041207365636f6e64204c414e442061756374696f6e2073686f756c642062652068656c6420696e206f7264657220746f2070726f76696465206661697220616e6420657175616c206f70706f7274756e69747920666f72206e657720616e642063757272656e7420757365727320746f207075726368617365207468652072656d61696e696e6720756e636c61696d65642070617263656c732e0a4f7074696f6e2049643a2035303730646235302d643765632d343038302d616261382d3931343433343737393565350a4f7074696f6e2056616c75653a20496e20513420323031380a43757272656e742042616c616e63653a203230322e3030380a53796d626f6c3a204d414e410a54696d657374616d703a20313534313836323732323238350a20202020","0xc17bd8f8bd2726e2e416d166d96b43dec9d7aa1a684228d6eb63740ea2f862df654dcd52f44fce3eb9b937e7a9610a4a439bfea3685a9226ac76217fd0d84b4e1c","0x2682278375f45fd4d5d79d4a7efb443563a42e0e","In Q4 2018","4d31e58c-4394-4004-82f0-a6898c694d07",925,"2018-11-10 15:12:21.062","2018-11-10 15:12:21.062"
"8f14b96d-7c7a-4011-8a87-513823b1f74f","f00a4ca240e585b91f14e148f158c6e57d56dbbf2fa2bdd38a10c707c297d332||1832625fb2e24afef6385f357206b19e20ba0f113a543f3b7424a20c3e493a57||28","0x446563656e7472616c616e6420566f746520526563656970743a0a4d6573736167652066726f6d20616464726573733a203078323630643736323832656335366430393631323233303434366630336134623137653439663866642c20776974682068617368206135313932363537643762633661643739316266653930643531633664643836636537616438303534636536656539633836363634356431643235656566353220616e64207369676e617475726520307831633139386463343438326337353766363061646336666638303638626362306361643434653837353965363637656364386237313433323338316164633034346636373138613333376130376435333661653763663432343033343436653536383736626366336165643330326637653665646366623739336262663734653162207761732072656365697665642e0a0a54686520766f746520746f20636173742069733a20496e2051312032303139206f6e20706f6c6c2066376438646536622d653337612d343061652d393566382d6338366235653337303330332e0a0a446174653a20313534303834343139323331380a536572766572206e6f6e63653a20373338","0x506f6c6c2049643a2066376438646536622d653337612d343061652d393566382d6338366235653337303330330a506f6c6c205469746c653a205768656e2073686f756c6420746865206e657874204c414e442061756374696f6e2074616b6520706c6163653f0a506f6c6c204465736372697074696f6e3a20546865726520617265207374696c6c206f76657220392c30303020756e636c61696d6564204c414e442070617263656c732e2041207365636f6e64204c414e442061756374696f6e2073686f756c642062652068656c6420696e206f7264657220746f2070726f76696465206661697220616e6420657175616c206f70706f7274756e69747920666f72206e657720616e642063757272656e7420757365727320746f207075726368617365207468652072656d61696e696e6720756e636c61696d65642070617263656c732e0a4f7074696f6e2049643a2063313736626263622d646564362d346466312d613330302d3366363863303433616466320a4f7074696f6e2056616c75653a20496e20513120323031390a43757272656e742042616c616e63653a20353938330a53796d626f6c3a204d414e410a54696d657374616d703a20313534303834343138373631310a20202020","0x1c198dc4482c757f60adc6ff8068bcb0cad44e8759e667ecd8b71432381adc044f6718a337a07d536ae7cf42403446e56876bcf3aed302f7e6edcfb793bbf74e1b","0x260d76282ec56d09612230446f03a4b17e49f8fd","In Q1 2019","d12f8bf8-c730-466e-8d3a-bb690f3b71bd",738,"2018-10-29 20:16:32.314","2018-10-29 20:16:32.314"
"f0912cd8-73ae-42c3-be5e-2b07c3c1c30b","e93c9c08df4f45e5e9aab19b42fc8e98af51676f85aa86ddd05444f4e26c271b||49d6cce46f17f0bb457623545e688cd64c598166c796151c65e7b74a673ece60||28","0x446563656e7472616c616e6420566f746520526563656970743a0a4d6573736167652066726f6d20616464726573733a203078363437666530663730383061646432313236303666626137626639343630336533653463356436362c20776974682068617368203831313730393034613262363631366535653164633538313865613532356365393065326633383432363631653636613661613866626338373333653366613220616e64207369676e617475726520307830343364353236376435356337323234313531396136303537373434323837316532326133663439383261356365613666346666646536653635643238323338346634653866643964353239346462333238313638346639316633643164363866343665353363333138303066323037303233353363626139323230383763323162207761732072656365697665642e0a0a54686520766f746520746f20636173742069733a20492077616e7420746f2052454d4f5645207468652070617573696e672066656174757265206f6e20706f6c6c2061643335646161622d613066382d346632352d386666652d6165333831353135306164312e0a0a446174653a20313534303835383034323532380a536572766572206e6f6e63653a20373631","0x506f6c6c2049643a2061643335646161622d613066382d346632352d386666652d6165333831353135306164310a506f6c6c205469746c653a2053686f756c642074686520506175736528292066756e6374696f6e616c6974792062652072656d6f7665642066726f6d20746865204d414e4120746f6b656e20736d61727420636f6e74726163743f0a506f6c6c204465736372697074696f6e3a205468652063757272656e74204d414e4120636f6e747261637420616c6c6f7773207468652070617573696e67206f6620746865207472616e73666572206f6620746865204d414e4120746f6b656e2e2053696e636520746865207365637572697479206f6620746865204d414e4120636f6e747261637420616e64206f7468657220455243323073206261736564206f6e204f70656e5a657070656c696e2068617665206265656e2061756469746564206d756c7469706c652074696d65732c20746869732070617573696e67206665617475726520636f756c642062652072656d6f7665642e0a4f7074696f6e2049643a2066366364316638372d346664382d346666372d623030302d3761646661626633363733620a4f7074696f6e2056616c75653a20492077616e7420746f2052454d4f5645207468652070617573696e6720666561747572650a43757272656e742042616c616e63653a2032313234332e3938390a53796d626f6c3a204d414e410a54696d657374616d703a20313534303835383033383231320a20202020","0x043d5267d55c72241519a60577442871e22a3f4982a5cea6f4ffde6e65d282384f4e8fd9d5294db3281684f91f3d1d68f46e53c31800f20702353cba922087c21b","0x647fe0f7080add212606fba7bf94603e3e4c5d66","I want to REMOVE the pausing feature","79f68f29-cca2-46da-9280-10c0deaa5b9e",761,"2018-10-30 00:07:22.524","2018-10-30 00:07:22.524"
"1176dd7a-4e87-444c-9bee-386c2bc26a31","3414b7acace09b424d1a9838f39afa90815de3547bdc38ebfd5001bdbcf1c12c||3915e866efc3adb716c35df945fabdb64ad4ac0637c4f4fbc60024ea801e0214||28","0x446563656e7472616c616e6420566f746520526563656970743a0a4d6573736167652066726f6d20616464726573733a203078623334643439353431613661336465653366376633323836393732373163656238306433643064622c20776974682068617368203037393462653831326265356238373436303763316536316237653862343832316138383966343638356438393262336234363331613264363163643761326120616e64207369676e617475726520307835356634366436366261386631646162353038633935303131633635353535326432666664336132306134626536346437646163393664396166643833333734333165666364383466333465636437303737663464623936346335613135653433336437666336393636636135666661303365303562373464313335323363333162207761732072656365697665642e0a0a54686520766f746520746f20636173742069733a20496e2051342032303138206f6e20706f6c6c2066376438646536622d653337612d343061652d393566382d6338366235653337303330332e0a0a446174653a20313534303834343530333031360a536572766572206e6f6e63653a20373339","0x506f6c6c2049643a2066376438646536622d653337612d343061652d393566382d6338366235653337303330330a506f6c6c205469746c653a205768656e2073686f756c6420746865206e657874204c414e442061756374696f6e2074616b6520706c6163653f0a506f6c6c204465736372697074696f6e3a20546865726520617265207374696c6c206f76657220392c30303020756e636c61696d6564204c414e442070617263656c732e2041207365636f6e64204c414e442061756374696f6e2073686f756c642062652068656c6420696e206f7264657220746f2070726f76696465206661697220616e6420657175616c206f70706f7274756e69747920666f72206e657720616e642063757272656e7420757365727320746f207075726368617365207468652072656d61696e696e6720756e636c61696d65642070617263656c732e0a4f7074696f6e2049643a2035303730646235302d643765632d343038302d616261382d3931343433343737393565350a4f7074696f6e2056616c75653a20496e20513420323031380a43757272656e742042616c616e63653a2031322e39373433313637330a53796d626f6c3a204d414e410a54696d657374616d703a20313534303834343433393339360a20202020","0x55f46d66ba8f1dab508c95011c655552d2ffd3a20a4be64d7dac96d9afd8337431efcd84f34ecd7077f4db964c5a15e433d7fc6966ca5ffa03e05b74d13523c31b","0xb34d49541a6a3dee3f7f328697271ceb80d3d0db","In Q4 2018","1f1bbcba-276d-4b88-8535-a739b4b01086",739,"2018-10-29 20:21:43.013","2018-10-29 20:21:43.013"
"9b0b96e1-0cf7-4a7f-9d14-c4e02ab7763e","ff3271d74378195886df9b3b84e07e4690897e95015588bd8248b012db78fc5b||29964b9a7ee525eedeb8cd505e6d6c90c9245990af3b4e97ed4d7232fe4864c2||27","0x446563656e7472616c616e6420566f746520526563656970743a0a4d6573736167652066726f6d20616464726573733a203078313964663265653739303730366262646663613665616238393633633037633462383730373061632c20776974682068617368206631346332383964323030633037656466616530646465376233323063346161653765386362333531353833393439656330363864646330353866623562313720616e64207369676e617475726520307837653266336233646631376632376636363463313036666262346432333964373534356263383063393937326330323664653834616339373362663431613634336537353733316434363132303539353031393261373265306531316533656664633763636163353135623834303164663065663664373339306334393635343163207761732072656365697665642e0a0a54686520766f746520746f20636173742069733a20496e2051342032303138206f6e20706f6c6c2066376438646536622d653337612d343061652d393566382d6338366235653337303330332e0a0a446174653a20313534303839373433323238360a536572766572206e6f6e63653a20383030","0x506f6c6c2049643a2066376438646536622d653337612d343061652d393566382d6338366235653337303330330a506f6c6c205469746c653a205768656e2073686f756c6420746865206e657874204c414e442061756374696f6e2074616b6520706c6163653f0a506f6c6c204465736372697074696f6e3a20546865726520617265207374696c6c206f76657220392c30303020756e636c61696d6564204c414e442070617263656c732e2041207365636f6e64204c414e442061756374696f6e2073686f756c642062652068656c6420696e206f7264657220746f2070726f76696465206661697220616e6420657175616c206f70706f7274756e69747920666f72206e657720616e642063757272656e7420757365727320746f207075726368617365207468652072656d61696e696e6720756e636c61696d65642070617263656c732e0a4f7074696f6e2049643a2035303730646235302d643765632d343038302d616261382d3931343433343737393565350a4f7074696f6e2056616c75653a20496e20513420323031380a43757272656e742042616c616e63653a203532322e3430333532350a53796d626f6c3a204d414e410a54696d657374616d703a20313534303839373430393438360a20202020","0x7e2f3b3df17f27f664c106fbb4d239d7545bc80c9972c026de84ac973bf41a643e75731d461205950192a72e0e11e3efdc7ccac515b8401df0ef6d7390c496541c","0x19df2ee790706bbdfca6eab8963c07c4b87070ac","In Q4 2018","931cab46-77b9-4ad1-b7ef-f3f300beab0d",800,"2018-10-30 11:03:52.283","2018-10-30 11:03:52.283"
